threshold_ddg_kcal_mol,precision,recall,f1,accuracy,tp,fp,fn,tn
1.8963727180978889,0.26224328593996843,0.9880952380952381,0.41448189762796506,0.2989536621823618,166,467,2,34
1.862103295151847,0.2626582278481013,0.9880952380952381,0.415,0.30044843049327363,166,466,2,35
1.8522331441266724,0.2630744849445325,0.9880952380952381,0.41551939924906134,0.3019431988041854,166,465,2,36
1.848902795605725,0.2634920634920635,0.9880952380952381,0.41604010025062665,0.3034379671150972,166,464,2,37
1.8472003286111327,0.26391096979332274,0.9880952380952381,0.4165621079046425,0.30493273542600896,166,463,2,38
1.8355524740635414,0.2643312101910828,0.9880952380952381,0.41708542713567837,0.3064275037369208,166,462,2,39
1.8316737721300387,0.2647527910685805,0.9880952380952381,0.4176100628930817,0.3079222720478325,166,461,2,40
1.8219977902778133,0.26517571884984026,0.9880952380952381,0.4181360201511335,0.3094170403587444,166,460,2,41
1.81261236531079,0.2656,0.9880952380952381,0.41866330390920553,0.3109118086696562,166,459,2,42
1.8032510006152362,0.2644230769230769,0.9821428571428571,0.41666666666666663,0.3094170403587443,165,459,3,42
1.7994079287737523,0.26484751203852325,0.9821428571428571,0.41719342604298354,0.310911808669656,165,458,3,43
1.7980806837420438,0.2652733118971061,0.9821428571428571,0.4177215189873418,0.3124065769805681,165,457,3,44
1.7862399374770435,0.26570048309178745,0.9821428571428571,0.41825095057034223,0.3139013452914799,165,456,3,45
1.7809116875369961,0.2661290322580645,0.9821428571428571,0.4187817258883248,0.31539611360239156,165,455,3,46
1.777966190326888,0.2665589660743134,0.9821428571428571,0.4193138500635324,0.31689088191330333,165,454,3,47
1.7737994614283954,0.2669902912621359,0.9821428571428571,0.4198473282442748,0.3183856502242152,165,453,3,48
1.7715104121388692,0.26742301458670986,0.9821428571428571,0.4203821656050955,0.3198804185351269,165,452,3,49
1.7690277075234888,0.2662337662337662,0.9761904761904762,0.4183673469387754,0.31838565022421506,164,452,4,49
1.7653706280472694,0.26666666666666666,0.9761904761904762,0.41890166028097053,0.319880418535127,164,451,4,50
1.748655489122396,0.2671009771986971,0.9761904761904762,0.41943734015345263,0.3213751868460389,164,450,4,51
1.7471655450138546,0.265905383360522,0.9702380952380952,0.4174135723431498,0.31988041853512705,163,450,5,51
1.7437679843556004,0.26633986928104575,0.9702380952380952,0.4179487179487179,0.3213751868460388,163,449,5,52
1.7328070251978724,0.26677577741407527,0.9702380952380952,0.4184852374839538,0.32286995515695066,163,448,5,53
1.730663260448303,0.26721311475409837,0.9702380952380952,0.41902313624678666,0.3243647234678625,163,447,5,54
1.7261279944734786,0.2676518883415435,0.9702380952380952,0.41956241956241963,0.32585949177877427,163,446,5,55
1.7196020013742839,0.2680921052631579,0.9702380952380952,0.42010309278350516,0.32735426008968627,163,445,5,56
1.71906856134066,0.2685337726523888,0.9702380952380952,0.42064516129032264,0.328849028400598,163,444,5,57
1.7140894972557834,0.26897689768976896,0.9702380952380952,0.42118863049095606,0.33034379671150965,163,443,5,58
1.7066803621769095,0.2694214876033058,0.9702380952380952,0.4217335058214748,0.3318385650224217,163,442,5,59
1.7057146771592528,0.26986754966887416,0.9702380952380952,0.42227979274611394,0.33333333333333326,163,441,5,60
1.6987715860246961,0.2703150912106136,0.9702380952380952,0.42282749675745784,0.33482810164424504,163,440,5,61
1.694732823866987,0.2707641196013289,0.9702380952380952,0.42337662337662335,0.33632286995515687,163,439,5,62
1.6937486235934536,0.27121464226289516,0.9702380952380952,0.42392717815344605,0.3378176382660687,163,438,5,63
1.6919668933942802,0.27166666666666667,0.9702380952380952,0.42447916666666663,0.33931240657698064,163,437,5,64
1.687693166487777,0.27212020033388984,0.9702380952380952,0.42503259452412,0.3408071748878925,163,436,5,65
1.6842228583015124,0.2725752508361204,0.9702380952380952,0.42558746736292424,0.3423019431988041,163,435,5,66
1.6801674456925253,0.2730318257956449,0.9702380952380952,0.42614379084967324,0.34379671150971597,163,434,5,67
1.676152348024696,0.27348993288590606,0.9702380952380952,0.4267015706806283,0.3452914798206279,163,433,5,68
1.671866860015203,0.2739495798319328,0.9702380952380952,0.4272608125819135,0.3467862481315397,163,432,5,69
1.6710393356670437,0.27441077441077444,0.9702380952380952,0.4278215223097113,0.3482810164424515,163,431,5,70
1.6704710656734028,0.27318718381112983,0.9642857142857143,0.4257555847568988,0.3467862481315395,162,431,6,70
1.6683958237988694,0.2719594594594595,0.9583333333333334,0.42368421052631583,0.3452914798206278,161,431,7,70
1.6668690472292742,0.272419627749577,0.9583333333333334,0.42424242424242425,0.34678624813153963,161,430,7,71
1.6650366262234504,0.27288135593220336,0.9583333333333334,0.4248021108179419,0.3482810164424514,161,429,7,72
1.6626363820985073,0.2733446519524618,0.9583333333333334,0.4253632760898283,0.3497757847533633,161,428,7,73
1.658004746635582,0.27380952380952384,0.9583333333333334,0.42592592592592593,0.3512705530642751,161,427,7,74
1.6391856270479448,0.27427597955706984,0.9583333333333334,0.4264900662251656,0.35276532137518674,161,426,7,75
